pubchem-id	disease-id
876.0	MESH:D003711
876.0	MESH:D005235
876.0	MESH:D005327
876.0	MESH:D006528
1123.0	MESH:D006943
1123.0	MESH:D009202
1123.0	MESH:D004195
1123.0	MESH:D006973
1123.0	MESH:D011658
1123.0	MESH:D009336
1123.0	MESH:D008106
1123.0	MESH:D048909
1123.0	MESH:D012640
1123.0	MESH:D005923
1123.0	MESH:D053627
1123.0	MESH:D007859
1123.0	MESH:D011507
1123.0	MESH:D005198
1123.0	MESH:D007674
1123.0	MESH:D055371
1123.0	MESH:D020261
1123.0	MESH:D058065
1123.0	MESH:D050171
1123.0	MESH:D017495
1123.0	MESH:D015431
1123.0	MESH:D004646
1123.0	MESH:D006331
1123.0	MESH:D003922
1123.0	MESH:D005355
1123.0	MESH:D001145
1123.0	MESH:D013733
1123.0	MESH:D056486
1123.0	MESH:D006984
1123.0	MESH:D000860
1123.0	MESH:D003072
1123.0	MESH:D001651
1123.0	MESH:D007249
1123.0	MESH:D019446
1123.0	MESH:D020388
1123.0	MESH:D009845
1123.0	MESH:D066126
1123.0	MESH:D003928
1123.0	MESH:D006470
1123.0	MESH:D009133
1123.0	MESH:D009203
1123.0	MESH:D003921
1123.0	MESH:D007022
1123.0	MESH:D018487
1123.0	MESH:D004487
1123.0	MESH:D018908
23964.0	MESH:D050197
23990.0	MESH:D001943
23990.0	MESH:D003110
23990.0	MESH:D002471
23990.0	MESH:D006528
23990.0	MESH:D008114
121922.0	MESH:D009369
121922.0	MESH:D017202
121922.0	MESH:D009389
7463.0	MESH:D059226
5991.0	MESH:D054059
5991.0	MESH:D004412
5991.0	MESH:D019964
5991.0	MESH:D007319
5991.0	MESH:D006628
5991.0	MESH:D004428
5991.0	MESH:D011230
5991.0	MESH:D019584
5991.0	MESH:D000152
5991.0	MESH:D014693
5991.0	MESH:D011471
5991.0	MESH:D001169
5991.0	MESH:D007247
5991.0	MESH:D016584
5991.0	MESH:D017202
5991.0	MESH:D011085
5991.0	MESH:D013927
5991.0	MESH:D007775
5991.0	MESH:D001161
5991.0	MESH:D004681
147004.0	MESH:D003110
147004.0	MESH:D006943
147004.0	MESH:D008325
2214.0	MESH:D004195
2214.0	MESH:D006973
2214.0	MESH:D009336
2214.0	MESH:D009410
2214.0	MESH:D009361
2214.0	MESH:D000419
2214.0	MESH:D001919
2214.0	MESH:D011014
2214.0	MESH:D002310
2214.0	MESH:D020520
2214.0	MESH:D013276
2214.0	MESH:D006331
2214.0	MESH:D061205
2214.0	MESH:D013733
2214.0	MESH:D000860
2214.0	MESH:D015430
2214.0	MESH:D020388
2214.0	MESH:D000740
2214.0	MESH:D003928
2214.0	MESH:D006470
2214.0	MESH:D007022
2214.0	MESH:D004487
2214.0	MESH:D018908
60961.0	MESH:D009202
60961.0	MESH:D006973
60961.0	MESH:D009336
60961.0	MESH:D013610
60961.0	MESH:D004830
60961.0	MESH:D009410
60961.0	MESH:D013272
60961.0	MESH:D012640
60961.0	MESH:D004827
60961.0	MESH:D009422
60961.0	MESH:D017180
60961.0	MESH:D013617
60961.0	MESH:D006930
60961.0	MESH:D017202
60961.0	MESH:D006977
60961.0	MESH:D001145
60961.0	MESH:D015427
60961.0	MESH:D006333
60961.0	MESH:D001249
60961.0	MESH:D010146
60961.0	MESH:D001282
65036.0	MESH:D005234
65036.0	MESH:D006470
65036.0	MESH:D056486
65036.0	MESH:D003092
65036.0	MESH:D015431
65036.0	MESH:D004487
65036.0	MESH:D014456
16315.0	MESH:D005909
16315.0	MESH:D020233
16315.0	MESH:D064726
16315.0	MESH:D001145
16315.0	MESH:D008325
16315.0	MESH:D008546
16315.0	MESH:C562729
16315.0	MESH:D055371
16315.0	MESH:D056486
16315.0	MESH:D001943
16315.0	MESH:D005317
16315.0	MESH:D009374
16315.0	MESH:D011471
16315.0	MESH:D009361
16315.0	MESH:D002471
16315.0	MESH:D009369
16315.0	MESH:D007794
16315.0	MESH:D009362
16315.0	MESH:D003586
5462311.0	MESH:C562393
525.0	MESH:D062787
896.0	MESH:D000230
896.0	MESH:D005317
896.0	MESH:D012640
896.0	MESH:D020795
896.0	MESH:D018281
896.0	MESH:D009069
896.0	MESH:D007859
896.0	MESH:D011507
896.0	MESH:D034381
896.0	MESH:D006930
896.0	MESH:D000236
896.0	MESH:D004719
896.0	MESH:D007319
896.0	MESH:D010538
896.0	MESH:D008103
896.0	MESH:D003110
896.0	MESH:D012771
896.0	MESH:D009362
896.0	MESH:D000690
896.0	MESH:D001930
896.0	MESH:D004487
896.0	MESH:D005234
896.0	MESH:D001008
896.0	MESH:D003556
896.0	MESH:D020301
896.0	MESH:D009369
896.0	MESH:D008569
896.0	MESH:D001289
896.0	MESH:D005767
896.0	MESH:D002375
896.0	MESH:D024821
896.0	MESH:D005355
896.0	MESH:D015175
896.0	MESH:D020258
896.0	MESH:D008881
896.0	MESH:D020179
896.0	MESH:D002252
896.0	MESH:D007970
896.0	MESH:D000647
896.0	MESH:D010302
896.0	MESH:D003092
896.0	MESH:D020734
896.0	MESH:D008114
896.0	MESH:D006332
896.0	MESH:D011230
896.0	MESH:D002286
896.0	MESH:D009410
896.0	MESH:D004409
896.0	MESH:D010024
896.0	MESH:D009422
896.0	MESH:D064420
896.0	MESH:D020138
896.0	MESH:D006949
896.0	MESH:D013276
896.0	MESH:D002318
896.0	MESH:D006331
896.0	MESH:D049188
896.0	MESH:D013733
896.0	MESH:D020426
896.0	MESH:D007249
896.0	MESH:D001929
896.0	MESH:D008325
896.0	MESH:D011471
896.0	MESH:D010523
896.0	MESH:D009203
896.0	MESH:D008107
896.0	MESH:D018805
896.0	MESH:D000544
896.0	MESH:D054220
896.0	MESH:D009202
896.0	MESH:D010195
896.0	MESH:D006973
896.0	MESH:D009336
896.0	MESH:D008106
896.0	MESH:D001745
896.0	MESH:D007232
896.0	MESH:D012772
896.0	MESH:D002386
896.0	MESH:D020244
896.0	MESH:D007674
896.0	MESH:D002545
896.0	MESH:D017202
896.0	MESH:D017118
896.0	MESH:D020178
896.0	MESH:D001321
896.0	MESH:D008175
896.0	MESH:D005313
896.0	MESH:D056486
896.0	MESH:D001927
896.0	MESH:D001018
896.0	MESH:D007154
896.0	MESH:D003072
896.0	MESH:D020262
896.0	MESH:D002779
896.0	MESH:D000740
896.0	MESH:D019636
896.0	MESH:D008180
896.0	MESH:D001237
896.0	MESH:D013971
896.0	MESH:D016574
896.0	MESH:D012893
5351166.0	MESH:D012509
5351166.0	MESH:D000230
5351166.0	MESH:D001943
5351166.0	MESH:D001005
5351166.0	MESH:D014625
5351166.0	MESH:D018328
5351166.0	MESH:D007890
5351166.0	MESH:D012208
5351166.0	MESH:D005909
5351166.0	MESH:C535944
5351166.0	MESH:D009447
5351166.0	MESH:D006689
5351166.0	MESH:D015179
5351166.0	MESH:D002276
5351166.0	MESH:D018222
5351166.0	MESH:D013964
5351166.0	MESH:D003557
5351166.0	MESH:D002292
5351166.0	MESH:D010190
5351166.0	MESH:D009362
5351166.0	MESH:D012878
5351166.0	MESH:D008545
5351166.0	MESH:D011471
10494.0	MESH:D007249
10494.0	MESH:D005234
10494.0	MESH:D012878
10494.0	MESH:D007333
10494.0	MESH:D009765
10494.0	MESH:D011230
10494.0	MESH:D002252
10494.0	MESH:D007674
10494.0	MESH:D008106
10494.0	MESH:D018149
10494.0	MESH:D056486
10494.0	MESH:D008103
10494.0	MESH:D050171
10494.0	MESH:D006949
10494.0	MESH:D015228
10494.0	MESH:D017202
10494.0	MESH:D008107
10494.0	MESH:D009361
10494.0	MESH:D010212
10494.0	MESH:D009369
445639.0	MESH:D001943
37720.0	MESH:D020521
37720.0	MESH:D003556
37720.0	MESH:D013921
37720.0	MESH:D006083
37720.0	MESH:D006417
37720.0	MESH:D014456
5994.0	MESH:D000230
5994.0	MESH:D006973
5994.0	MESH:D010051
5994.0	MESH:D007752
5994.0	MESH:D001943
5994.0	MESH:D008413
5994.0	MESH:D006059
5994.0	MESH:D028361
5994.0	MESH:D004409
5994.0	MESH:D020964
5994.0	MESH:D009410
5994.0	MESH:D012640
5994.0	MESH:D001930
5994.0	MESH:D004681
5994.0	MESH:D004715
5994.0	MESH:D009422
5994.0	MESH:D019584
5994.0	MESH:D020244
5994.0	MESH:D001523
5994.0	MESH:D012468
5994.0	MESH:D002375
5994.0	MESH:D003929
5994.0	MESH:D020201
5994.0	MESH:D006968
5994.0	MESH:D001145
5994.0	MESH:D020521
5994.0	MESH:D047928
5994.0	MESH:D019970
5994.0	MESH:D020258
5994.0	MESH:D005348
5994.0	MESH:D016472
5994.0	MESH:D016889
5994.0	MESH:D007018
5994.0	MESH:D002493
5994.0	MESH:D007249
5994.0	MESH:D013119
5994.0	MESH:D013226
5994.0	MESH:D008325
5994.0	MESH:D010146
5994.0	MESH:D054179
5994.0	MESH:D007247
5994.0	MESH:D010523
5994.0	MESH:D003711
5994.0	MESH:D059373
1060.0	MESH:D009336
1060.0	MESH:D028361
98280.0	MESH:D006470
98280.0	MESH:D011658
98280.0	MESH:D003556
98280.0	MESH:D011471
98280.0	MESH:D001745
98280.0	MESH:D009203
98280.0	MESH:D003921
98280.0	MESH:D006331
98280.0	MESH:D004487
114835.0	MESH:D003110
114835.0	MESH:D006943
114835.0	MESH:D008325
73170.0	MESH:D006930
73170.0	MESH:D010146
73170.0	MESH:D007249
73170.0	MESH:D005157
637775.0	MESH:D056486
637775.0	MESH:D000647
637775.0	MESH:D001930
637775.0	MESH:D000860
637775.0	MESH:D004487
5282102.0	MESH:D003876
5281654.0	MESH:D007249
5281654.0	MESH:D008103
5281654.0	MESH:D056486
11617.0	MESH:D012878
11617.0	MESH:D011658
11617.0	MESH:D055371
11617.0	MESH:D056486
11617.0	MESH:D001943
11617.0	MESH:D009361
11617.0	MESH:D008113
11617.0	MESH:D009404
11617.0	MESH:D005235
11617.0	MESH:D006525
11617.0	MESH:D011654
311.0	MESH:D011645
311.0	MESH:D004716
311.0	MESH:D002418
444972.0	MESH:D009103
444972.0	MESH:D002471
444972.0	MESH:D011565
5281628.0	MESH:D004487
5459010.0	MESH:D007249
5459010.0	MESH:D014947
5459010.0	MESH:D012878
5459010.0	MESH:D007938
5281168.0	MESH:D001008
439246.0	MESH:D006943
439246.0	MESH:D009202
439246.0	MESH:D001932
439246.0	MESH:D007683
439246.0	MESH:D009369
439246.0	MESH:D050197
439246.0	MESH:D009336
439246.0	MESH:D009765
439246.0	MESH:D007674
439246.0	MESH:D008106
439246.0	MESH:D056486
439246.0	MESH:D064420
439246.0	MESH:D007673
439246.0	MESH:D009374
439246.0	MESH:D000647
439246.0	MESH:D050171
439246.0	MESH:D009361
439246.0	MESH:D008107
439246.0	MESH:D015431
439246.0	MESH:D006946
264.0	MESH:D007859
264.0	MESH:D005234
264.0	MESH:D008569
264.0	MESH:D007333
264.0	MESH:D012878
264.0	MESH:D000230
264.0	MESH:D008175
264.0	MESH:D034381
264.0	MESH:D050171
264.0	MESH:D019957
107905.0	MESH:D006461
22311.0	MESH:D008569
22311.0	MESH:D013276
22311.0	MESH:D008114
338.0	MESH:D034381
338.0	MESH:D050197
338.0	MESH:D014860
338.0	MESH:D008569
119.0	MESH:D002389
119.0	MESH:D013226
119.0	MESH:D006973
119.0	MESH:D004827
119.0	MESH:D064420
119.0	MESH:D012640
119.0	MESH:D013276
119.0	MESH:D044882
119.0	MESH:D001919
180.0	MESH:D012640
180.0	MESH:D056486
6475145.0	MESH:D009369
6475145.0	MESH:D014777
6475145.0	MESH:D001424
6475145.0	MESH:D011471
702.0	MESH:D002311
702.0	MESH:D001247
702.0	MESH:D001008
702.0	MESH:D020329
702.0	MESH:D018754
702.0	MESH:D048909
702.0	MESH:D012640
702.0	MESH:D001919
702.0	MESH:D011507
702.0	MESH:D014811
702.0	MESH:D009422
702.0	MESH:D001281
702.0	MESH:D002056
702.0	MESH:D000138
702.0	MESH:D015427
702.0	MESH:D019970
702.0	MESH:D006335
702.0	MESH:D002543
702.0	MESH:D015430
702.0	MESH:D051474
702.0	MESH:D001929
702.0	MESH:D017119
702.0	MESH:D010146
702.0	MESH:D001342
702.0	MESH:D054079
702.0	MESH:D007022
6549.0	MESH:D009369
6549.0	MESH:D006937
6549.0	MESH:D007938
943.0	MESH:D003327
943.0	MESH:D006973
943.0	MESH:D006333
943.0	MESH:D009203
943.0	MESH:D017202
943.0	MESH:D000787
943.0	MESH:D003324
5202.0	MESH:D007859
5202.0	MESH:D008569
5202.0	MESH:D009410
5202.0	MESH:D002375
5202.0	MESH:D010146
5202.0	MESH:D012640
5202.0	MESH:D004487
5202.0	MESH:D001919
1183.0	MESH:D006937
1183.0	MESH:D005234
1183.0	MESH:D019457
1183.0	MESH:D009336
1183.0	MESH:D056486
1183.0	MESH:D015228
1183.0	MESH:D008113
1183.0	MESH:D006951
440917.0	MESH:D008569
440917.0	MESH:D013276
440917.0	MESH:D008114
439250.0	MESH:D008569
439250.0	MESH:D013276
439250.0	MESH:D008114
8815.0	MESH:D004487
6989.0	MESH:D004487
6989.0	MESH:D009336
6989.0	MESH:D001228
6989.0	MESH:D014456
323.0	MESH:D007674
323.0	MESH:D014689
323.0	MESH:D003924
323.0	MESH:D056486
61361.0	MESH:D020734
61361.0	MESH:D020521
61361.0	MESH:D009410
10364.0	MESH:D009336
10364.0	MESH:D010146
10364.0	MESH:D016470
10364.0	MESH:D006930
10364.0	MESH:D007960
31253.0	MESH:D004381
31253.0	MESH:D013276
5281416.0	MESH:D005234
5281416.0	MESH:D003093
5281416.0	MESH:D007674
5281416.0	MESH:D003967
5281416.0	MESH:D014693
5281416.0	MESH:D006529
637563.0	MESH:D007249
637563.0	MESH:D010243
637563.0	MESH:D005767
637563.0	MESH:D002286
637563.0	MESH:D013927
637563.0	MESH:D013276
637563.0	MESH:D009362
2355.0	MESH:D011565
6616.0	MESH:D059226
7439.0	MESH:D012640
3314.0	MESH:D002583
3314.0	MESH:D010149
3314.0	MESH:D001943
3314.0	MESH:D009410
3314.0	MESH:D012481
3314.0	MESH:D009361
3314.0	MESH:D009389
3314.0	MESH:D013035
3314.0	MESH:D064420
3314.0	MESH:D006930
3314.0	MESH:D009374
3314.0	MESH:D014581
3314.0	MESH:D013276
3314.0	MESH:D006331
3314.0	MESH:D013274
3314.0	MESH:D056486
3314.0	MESH:D011833
3314.0	MESH:D013203
3314.0	MESH:D008133
3314.0	MESH:D009362
3314.0	MESH:D007249
3314.0	MESH:D006461
3314.0	MESH:D012878
3314.0	MESH:D066126
3314.0	MESH:D008545
3314.0	MESH:D010300
3314.0	MESH:D010146
637566.0	MESH:D002389
637566.0	MESH:D019954
637566.0	MESH:D018476
637566.0	MESH:D012640
637566.0	MESH:D003110
637566.0	MESH:D009369
5281643.0	MESH:D009336
5281643.0	MESH:D056486
10212.0	MESH:D006973
4276.0	MESH:D009336
4276.0	MESH:D007674
10228.0	MESH:D006943
10228.0	MESH:C538231
10228.0	MESH:D009361
10228.0	MESH:D003920
638024.0	MESH:D005334
638024.0	MESH:D007333
638024.0	MESH:D006973
638024.0	MESH:D009336
638024.0	MESH:D007035
638024.0	MESH:D003866
638024.0	MESH:D056486
638024.0	MESH:D015431
638024.0	MESH:D009369
638024.0	MESH:D015430
638024.0	MESH:D006529
12004528.0	MESH:D018149
5281792.0	MESH:D007249
5281792.0	MESH:D048550
5281792.0	MESH:D008105
5281792.0	MESH:D009336
5281792.0	MESH:D055370
5281792.0	MESH:D008107
5281792.0	MESH:D015428
5281792.0	MESH:D001651
5280460.0	MESH:D008106
5280460.0	MESH:D006529
1140.0	MESH:D000740
1140.0	MESH:D007970
1140.0	MESH:D003643
1140.0	MESH:D007035
1140.0	MESH:D013733
1140.0	MESH:D012640
1140.0	MESH:D008231
5281426.0	MESH:D006332
5281426.0	MESH:D006943
5281426.0	MESH:D017379
5281426.0	MESH:D018149
5281426.0	MESH:D015228
5281515.0	MESH:D006943
5281515.0	MESH:D005234
5281515.0	MESH:D002869
5281515.0	MESH:D008103
5281515.0	MESH:D015430
5877292.0	MESH:D008569
457801.0	MESH:D015228
457801.0	MESH:D006937
457801.0	MESH:D056486
16754.0	MESH:D002375
16754.0	MESH:D003371
9017.0	MESH:D010146
10582.0	MESH:D004487
10582.0	MESH:D010146
460.0	MESH:D010146
642376.0	MESH:D005909
637511.0	MESH:D006943
637511.0	MESH:D011655
637511.0	MESH:D012478
637511.0	MESH:D008545
637511.0	MESH:D007674
637511.0	MESH:D003924
637511.0	MESH:D012481
637511.0	MESH:D006984
637511.0	MESH:D003921
637511.0	MESH:D003384
637511.0	MESH:D013927
637511.0	MESH:D014735
637511.0	MESH:D003110
637511.0	MESH:D006528
10658.0	MESH:D000647
2345.0	MESH:D012532
7794.0	MESH:D002177
7794.0	MESH:D012640
7794.0	MESH:D004487
7794.0	MESH:D005157
6251.0	MESH:D011655
6251.0	MESH:D002546
6251.0	MESH:D009336
6251.0	MESH:D005910
6251.0	MESH:D054038
6251.0	MESH:D006259
6251.0	MESH:D006505
6251.0	MESH:D019586
6251.0	MESH:D009422
6251.0	MESH:D007674
6251.0	MESH:D002545
6251.0	MESH:D055371
6251.0	MESH:D064420
6251.0	MESH:D034381
6251.0	MESH:D008579
6251.0	MESH:D011654
6251.0	MESH:D017202
6251.0	MESH:D005901
6251.0	MESH:D015427
6251.0	MESH:D020521
6251.0	MESH:D007177
6251.0	MESH:D002543
6251.0	MESH:D007010
6251.0	MESH:D015812
6251.0	MESH:D058186
6251.0	MESH:D001929
6251.0	MESH:D012769
6251.0	MESH:D004487
712.0	MESH:D011671
712.0	MESH:D014860
712.0	MESH:D006470
712.0	MESH:D003556
712.0	MESH:D016770
712.0	MESH:D055371
712.0	MESH:D001745
712.0	MESH:D005393
712.0	MESH:D010518
712.0	MESH:D006417
1549026.0	MESH:D059226
6021.0	MESH:D009202
6021.0	MESH:D007970
6329.0	MESH:D010243
61130.0	MESH:D006943
61130.0	MESH:D009336
1549025.0	MESH:D059226
89594.0	MESH:D005334
89594.0	MESH:D001008
89594.0	MESH:D006973
89594.0	MESH:D020323
89594.0	MESH:D005879
89594.0	MESH:D001943
89594.0	MESH:D001308
89594.0	MESH:D004409
89594.0	MESH:D012640
89594.0	MESH:D003384
89594.0	MESH:D009069
89594.0	MESH:D008569
89594.0	MESH:D001289
89594.0	MESH:D003093
89594.0	MESH:D009422
89594.0	MESH:D003693
89594.0	MESH:D003866
89594.0	MESH:D002375
89594.0	MESH:D000405
89594.0	MESH:D003865
89594.0	MESH:D009205
89594.0	OMIM:188890
89594.0	MESH:D013117
89594.0	MESH:D003072
89594.0	MESH:D015430
89594.0	MESH:D007249
89594.0	MESH:D019446
89594.0	MESH:D014029
89594.0	MESH:D019636
89594.0	MESH:D059226
89594.0	MESH:D013375
89594.0	MESH:D010146
89594.0	MESH:D019969
89594.0	MESH:D011605
89594.0	MESH:D000647
89594.0	MESH:D013927
89594.0	MESH:D010302
89594.0	MESH:D003092
89594.0	MESH:D001930
89594.0	MESH:D020267
89594.0	MESH:D000544
5353620.0	MESH:D006943
5353620.0	MESH:D002545
5353620.0	MESH:D015427
6199.0	MESH:D011565
6199.0	MESH:D000647
6199.0	MESH:D015430
5280531.0	MESH:D008654
5280531.0	MESH:D006258
5280531.0	MESH:D014985
5280531.0	MESH:D010033
5280531.0	MESH:D015473
5280531.0	MESH:D002294
458.0	MESH:D006937
458.0	MESH:D050197
458.0	MESH:D056486
458.0	MESH:D006949
458.0	MESH:D009404
8417.0	MESH:D017114
8742.0	MESH:D000505
699414.0	MESH:D003110
699414.0	MESH:D007859
699414.0	MESH:D058739
699414.0	MESH:D000647
445154.0	MESH:C564616
445154.0	MESH:D006965
445154.0	MESH:D012600
445154.0	MESH:D000230
445154.0	MESH:D005512
445154.0	MESH:D015452
445154.0	MESH:D051436
445154.0	MESH:D005317
445154.0	MESH:D018149
445154.0	MESH:C536914
445154.0	MESH:D012640
445154.0	MESH:D034321
445154.0	MESH:D015663
445154.0	MESH:D011085
445154.0	MESH:D019282
445154.0	MESH:D006816
445154.0	MESH:D006528
445154.0	MESH:D001919
445154.0	MESH:D009069
445154.0	MESH:D011507
445154.0	MESH:D006937
445154.0	MESH:D006505
445154.0	MESH:D009765
445154.0	MESH:D015266
445154.0	MESH:D034381
445154.0	MESH:D006930
445154.0	MESH:D009374
445154.0	MESH:D015228
445154.0	MESH:D005393
445154.0	MESH:D065626
445154.0	MESH:D006946
445154.0	MESH:D015179
445154.0	MESH:D000236
445154.0	MESH:D004719
445154.0	MESH:D009293
445154.0	MESH:D012164
445154.0	MESH:D006967
445154.0	MESH:D007669
445154.0	MESH:D010538
445154.0	MESH:D003643
445154.0	MESH:D014855
445154.0	MESH:D008103
445154.0	MESH:D021081
445154.0	MESH:D014277
445154.0	MESH:D008113
445154.0	MESH:D003110
445154.0	MESH:D012771
445154.0	MESH:D020345
445154.0	MESH:D006317
445154.0	MESH:D000690
445154.0	MESH:D009362
445154.0	MESH:D016301
445154.0	MESH:D019446
445154.0	MESH:D007010
445154.0	MESH:D015861
445154.0	MESH:D009845
445154.0	MESH:D055959
445154.0	MESH:D058426
445154.0	MESH:D008546
445154.0	MESH:D017086
445154.0	MESH:D009133
445154.0	MESH:D007511
445154.0	MESH:D015433
445154.0	MESH:D008206
445154.0	MESH:D011371
445154.0	MESH:D001930
445154.0	MESH:D004487
445154.0	MESH:D015658
445154.0	MESH:D004938
445154.0	MESH:D012751
445154.0	MESH:D012554
445154.0	MESH:D058739
445154.0	MESH:D004195
445154.0	MESH:D005234
445154.0	MESH:D019966
445154.0	MESH:D002546
445154.0	MESH:D011658
445154.0	MESH:D010051
445154.0	MESH:D001862
445154.0	MESH:D015473
445154.0	MESH:D020301
445154.0	MESH:D005910
445154.0	MESH:D009101
445154.0	MESH:D003920
445154.0	MESH:D009369
445154.0	MESH:D009389
445154.0	MESH:D008569
445154.0	MESH:D002544
445154.0	MESH:D020261
445154.0	MESH:D002375
445154.0	MESH:D058065
445154.0	MESH:D050171
445154.0	MESH:D024821
445154.0	MESH:D006976
445154.0	MESH:C562839
445154.0	MESH:D033461
445154.0	MESH:D005355
445154.0	MESH:D008268
445154.0	MESH:D018827
445154.0	MESH:D015175
445154.0	MESH:D005922
445154.0	MESH:D006258
445154.0	MESH:D008659
445154.0	MESH:D002277
445154.0	MESH:D006333
445154.0	MESH:D020258
445154.0	MESH:D013163
445154.0	MESH:D002294
445154.0	MESH:D003925
445154.0	MESH:C535575
445154.0	MESH:D000860
445154.0	MESH:D005235
445154.0	MESH:D015464
445154.0	MESH:D015428
445154.0	MESH:D015430
445154.0	MESH:D020370
445154.0	MESH:D008108
445154.0	MESH:D012878
445154.0	MESH:D008545
445154.0	MESH:D001249
445154.0	MESH:C536572
445154.0	MESH:C563161
445154.0	MESH:D029424
445154.0	MESH:D014594
445154.0	MESH:D010302
445154.0	MESH:D003092
445154.0	MESH:D007905
445154.0	MESH:D020734
445154.0	MESH:D007251
445154.0	MESH:D007627
445154.0	MESH:D006332
445154.0	MESH:D020031
445154.0	MESH:D007948
445154.0	MESH:D008114
445154.0	MESH:D018908
445154.0	MESH:D007333
445154.0	MESH:D011230
445154.0	MESH:D016769
445154.0	MESH:D018754
445154.0	MESH:D002286
445154.0	MESH:D001943
445154.0	MESH:D028361
445154.0	MESH:D005621
445154.0	MESH:D009410
445154.0	MESH:D010024
445154.0	MESH:D000419
445154.0	MESH:D015458
445154.0	MESH:D004681
445154.0	MESH:D009134
445154.0	MESH:D008171
445154.0	MESH:D000068079
445154.0	MESH:C538339
445154.0	MESH:D004715
445154.0	MESH:D054198
445154.0	MESH:D014652
445154.0	MESH:D055371
445154.0	MESH:C537948
445154.0	MESH:D064420
445154.0	MESH:D006949
445154.0	MESH:D007945
445154.0	MESH:D002318
445154.0	MESH:D006331
445154.0	MESH:D003929
445154.0	MESH:D017380
445154.0	MESH:D054218
445154.0	MESH:D001172
445154.0	MESH:D015674
445154.0	MESH:D005199
445154.0	MESH:D018357
445154.0	MESH:D048550
445154.0	MESH:D010911
445154.0	MESH:D011225
445154.0	MESH:D013733
445154.0	MESH:D003924
445154.0	MESH:D002292
445154.0	MESH:D000303
445154.0	MESH:D004489
445154.0	MESH:D012140
